297.40007425179414,0,0.4782608695652174,7,"[6, -4, -5, 3, 0, -6, 0, -2, 2, -7, 4, -5, 1, 0, -5, -2, 3, 5, -1, -5]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0]",7,287.9634208298053,274.5088075109923,251.1247239082041,271.6646307138341,272.93964580827884,265.095338033362,300.9076004960832,296.39398648864193,307.19309474075055,298.0685473722134,261.2962665805303,254.15153151164117,271.27810266670906,271.27810266670906,278.2211106906079,281.3212399211867,284.50543252622924,281.3835645402348,286.4004007454012,281.80556813836216,304.5428722006677,317.54013115317065,317.54013115317065,317.54013115317065,319.49640252270626,312.1464812284794,291.70179941702344,250.29110555406396,266.89005978810206,267.5788083294907,274.2945117542308,275.76583649741895,321.89437529347157,315.5298501369847,329.16991910430306,317.09028904542953,309.09060127444593,309.09060127444593,307.1919080201544,313.26050885146856,333.65886756737814,314.6361105778261,301.6661970157612,311.27983622989154,311.9656986599519,295.21814033228117,277.05087015798694,303.15511493897696,287.6341014290294,297.40007425179414
204.73909104220624,0,0.5652173913043478,5,"[7, -6, -4, 4, -4, 7, 4, -6, 4, 6, -1, 4, 5, 7, -3, -7, -1, -1, -4, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1]",10,281.59999999999997,269.5120278275869,246.55359582745913,290.3705589834192,290.03679972021985,282.04719041668403,286.43847200075015,282.1418949207389,282.1418949207389,275.34310833953396,183.56207222635598,183.49974215089713,178.31945063260054,178.31945063260054,190.95236151272437,186.8684735945909,184.24320856333762,170.0996079425631,173.1042247373784,173.19457140999708,174.52004006874705,179.9737913208954,179.9737913208954,208.70392904600985,203.53345368181385,189.69014212417216,180.32923819166075,154.72926283251059,156.0018012960409,156.40438658970808,160.3298300178419,164.89814264828948,192.48136494718304,176.3011682875045,186.9497591253071,180.08921750602977,183.6763023413545,183.6763023413545,178.94951956675808,184.9557361605118,196.99936549189397,187.34702051265015,181.57101376904933,193.04050571820915,192.9239567392952,189.69138455575904,186.48406089104992,211.75372167173649,198.01590375348053,204.73909104220624
477.42924186657814,0,0.475,7,"[-1, 3, -5, -5, 7, 6, 2, 6, 6, -6, 7, 6, 6, -5, -5, -2, -2, -6, -5, 5]","[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",6,334.83870967741933,317.201017228739,321.0432714107546,369.1347736058878,379.9823958853605,357.36373660757187,353.7266882423146,346.84389240452833,369.73206804543634,369.447964977224,369.33678897419423,386.8407851896156,367.8742907698036,363.89989786414804,366.99823671356614,366.99823671356614,366.99823671356614,330.6049206283291,316.44154831275125,333.9336731740395,333.9336731740395,323.5523154587844,323.5523154587844,315.8492523809542,315.8492523809542,289.5891749027017,268.98525888124254,261.0549207486713,276.12349617797895,284.4404895825251,284.4404895825251,267.7086960776707,236.92301871810506,236.92301871810506,282.3452309759275,312.49636277403135,357.1387003131787,365.67090336642997,365.67090336642997,384.1940499816343,397.5071005013444,397.5071005013444,426.87763585480093,485.56147936477356,476.0651822365129,475.2755730847357,510.6329068994828,495.4454396728641,495.4454396728641,477.42924186657814
411.50877974362925,0,0.5128205128205128,6,"[-6, 0, -1, 0, -6, 0, 0, 1, 2, -6, 0, 2, 5, -6, 3, -1, 2, 0, 0, 5]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1]",8,300.0,300.0,323.88535031847135,323.88535031847135,324.43686829580014,316.9947529216237,341.1201206670592,354.8197239067001,363.9763619430021,363.9763619430021,364.2341678906656,375.047626620977,352.19446698292137,352.19446698292137,352.19446698292137,339.3068894927394,346.70120523243094,330.04700748311404,318.8252828251748,308.3955206574589,343.5051638744229,374.52812785022934,368.0290010322302,390.4005868257143,389.09807393040074,389.09807393040074,363.56200405869095,357.69810076742175,355.0950449048463,373.5370778821625,405.756787533409,397.7157948271775,393.6605673559769,393.6605673559769,398.6887645591045,404.53464087228787,385.4020486385345,414.29226819171845,425.6476243657498,408.78160172429284,408.78160172429284,420.9804698607963,416.529368621311,416.529368621311,416.529368621311,404.5788442216107,413.81082563426753,429.08867213259924,428.1620116842691,411.50877974362925
201.35217588182184,0,0.5208333333333334,5,"[0, -2, 5, -5, 1, 1, 6, 0, -2, -1, 3, 3, 7, -5, -4, -4, -5, -5, 0, -4]","[1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0]",10,284.24792735886297,272.08979475624324,280.38647220998473,318.61647170102697,324.76715400608606,324.10641587763496,315.3580238853054,307.0225695094823,316.95116006575915,308.02905736715724,308.0112817190228,304.817028013234,321.36231269642957,308.7596881081779,313.075794436038,306.03386012302707,293.46096058436973,286.27030026931817,280.30508458648086,249.160075187983,256.31399349410776,264.50293897315277,284.63986099582246,289.0206155949761,290.22548367366073,270.3857383755981,245.64455970070676,232.55238157561857,260.7160438219997,263.19650613613493,248.25521976159453,207.84157933528843,207.84157933528843,189.9923704322768,196.72902569100677,201.74326875363002,206.47759555097534,206.633780649695,210.81066521270287,210.81066521270287,211.8578913679116,202.73574680325606,195.96975779313135,196.38107893311474,200.8460413660479,208.02947566378492,211.01872555398387,209.72607441749994,203.07618855156903,201.35217588182184
307.100692443022,0,0.3877551020408163,6,"[-6, -6, 3, 2, -3, -4, 0, -2, 4, 1, -7, -4, -1, 4, 0, 0, 1, 4, -6, 6]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1]",7,287.40654879444975,267.9064343047904,278.5183303520013,301.477314542772,286.91961069838,278.5631047385587,261.62335234851497,268.9684901900798,258.9013546481469,332.5922930762494,348.96947451065324,333.7151853947212,329.7106031699845,329.1151634300616,342.3322924736624,321.02949860321394,320.07699349120554,291.54761723439105,278.4255665136977,324.69949781947264,323.7691267655486,323.7691267655486,320.7942188206991,328.44929439224296,317.487048267315,324.6063952159982,304.74878535495765,336.90118014011375,332.08478120398075,360.63870546045166,391.968264743615,391.3524476671637,350.3519472690797,344.17716199154034,341.23420979857633,332.76385707307975,300.59597840256544,322.77650091697274,323.39847572921497,328.1414794434019,309.9498986030967,290.0603489730808,308.8277128538741,295.43440266127203,293.6043589135987,299.640874805284,296.2221845779823,317.25427693729597,328.85799407510234,307.100692443022
380.00702762164053,0,0.46,10,"[-4, 6, 0, -2, -2, -4, 3, -5, 0, 6, -3, 4, -3, 1, 4, 1, 5, -3, 5, -4]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",8,289.4113559687982,274.2971386369166,287.80839454641915,271.42577093347234,281.31599700086565,266.6910875159046,259.63392554267176,248.622629267629,240.0830883499969,240.0119867648591,246.96393574115856,243.15689006296674,232.02290502325997,233.3273397677461,298.36826754645483,317.23417607287007,306.8081104283411,313.60702517180556,299.18780848835604,313.83649905048856,321.81208964451434,342.4344978399194,352.73616178926943,337.8040107743567,334.55935513921884,338.4942051099569,341.36400577210713,355.61314034011707,365.868968610056,346.7157152348524,344.18980633173265,333.5753878640347,318.9360350312518,324.53641321100173,323.3452429123013,348.73431690568214,386.21204836200786,394.0047123381616,432.237401495809,410.078572831602,421.2557144203658,401.60580583241205,397.85825690086153,419.9220070113993,384.8361872416305,365.138592720662,358.9225378141637,329.5921870177728,312.9199344744101,380.00702762164053
481.14266617008695,0,0.5526315789473685,10,"[-5, -3, 0, -7, -2, 0, 2, 1, 6, 0, 0, 0, 6, -2, -2, 1, 4, 5, -1, 6]","[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",9,300.0,297.862922504802,313.4672407896592,337.9879340438185,337.9879340438185,330.6821156354652,329.7646656862951,343.5274481229696,343.5274481229696,410.62725867933693,416.9446011205575,408.80131445468237,408.80131445468237,400.18429976685894,424.69160431448427,422.0736866959437,426.34785240671175,421.2983358950849,356.05447338469025,356.05447338469025,384.9337665964082,392.380151167351,392.380151167351,380.7399170202154,389.25189229495254,389.25189229495254,370.55420314541334,331.27818123682306,338.2056185413303,338.2056185413303,338.2056185413303,364.2302450087142,337.6199249110128,371.439663935306,395.5883467370876,414.0327703427585,393.9621645165212,411.426361355519,536.6430800289379,536.6430800289379,536.6430800289379,515.1352448072207,536.8087452867843,556.8249440362366,566.71410552024,526.5652420689345,536.5896635120916,536.5896635120916,506.5406423554145,481.14266617008695
447.44780444545984,0,0.4090909090909091,7,"[-6, -5, -1, -7, -7, -1, -1, 7, -5, -7, 3, -6, 3, 7, 7, 0, -4, 1, 7, 2]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1]",9,273.03370786516854,258.2170025140121,255.91023023975794,302.5224507477139,294.9374557993615,286.34743087508815,286.34743087508815,286.34743087508815,285.9004242352208,280.55728456568045,292.7890996373563,315.88337857047406,281.6661312247372,262.05899742070557,264.12301027786367,231.34193613277068,230.65553697709453,214.99494018017617,214.99494018017617,232.07320745183782,247.51757662980785,242.4141214415644,225.86967649334963,213.72694853957012,251.5228720707783,251.5228720707783,246.6507583260659,246.6507583260659,244.35627181613125,263.45939195118495,281.30482512394684,277.8566428239747,249.17466679053214,257.1656341900158,348.0773164309357,370.45867682795,345.10751408893395,375.6197870547739,383.33800185726926,353.7189863917586,358.38071307920967,358.18568735503794,390.7480225691323,457.8140278665928,440.99798430272716,424.87269028913676,423.23884698479293,452.86556627372846,447.44780444545984,447.44780444545984
219.3850737319749,0,0.5833333333333334,5,"[7, 0, 1, -5, -5, -1, -5, -7, 0, -3, 3, -1, 6, 0, -5, -6, -3, -3, 6, -5]","[1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",10,287.0673405691641,247.69596327488938,234.4493154808198,244.16749465706883,274.4749983645022,249.11854524570444,232.66396279788947,232.66396279788947,223.28885494447886,223.28885494447886,234.61720667168416,234.61720667168416,194.04061808471238,196.1881086446336,196.1881086446336,203.19073416591414,201.48298863116852,181.51198333017248,181.51198333017248,181.51198333017248,181.51198333017248,157.82363314026418,157.24680562180495,156.4795853143587,200.66880806205657,200.66880806205657,185.43052972667599,207.48542023435235,207.48542023435235,207.48542023435235,204.10584213265264,235.71082011714077,210.58426641187177,183.24525638647088,196.3342032712188,196.3342032712188,196.3342032712188,205.61082983827166,193.64296164901003,193.64296164901003,179.993457768251,171.6932608332633,171.6932608332633,175.0670606764156,196.47814003971826,208.24254417952028,220.26399458839387,217.8827622144653,212.83861006483502,219.3850737319749
